,dtahorgeracao,nroempresa,nrocarga,coddepossepar,destino,tipentrega,pesototal,mcubtotal,especieendereco,nrobox,statuscarga,valorcarga,seqpessoa,sequenciacliente,sequenciarota,tiplote,tipseparacao,coddepossepar,qtdembsolicitada,qtdembseparada,codrua,nropredio,nroapartamento,nrosala,especieendereco,indterreoaereo,qtdatual,statusendereco,tipespecie,seqproduto,desccompleta,reffabricante,especificdetalhada,pzovalidadedia,indprecozerobalanca,seqfamilia,tipcodigo,codacesso,qtdproduto,qtdunidemb,altura,largura,profundidade,pesobruto,pesoliquido
75,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,LF,FR,01,5.0,5.0,R03,15,1,102,A,T,449.0,O,P,707,LUVA SANRO SOFT VERDE MEDIA,,01 PAR,365.0,N,522,B,7895487,100.0,100.0,18.0,29.5,58.0,5.935,5.935
76,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,LF,FR,01,5.0,5.0,R03,15,1,102,A,T,449.0,O,P,707,LUVA SANRO SOFT VERDE MEDIA,,01 PAR,365.0,N,522,D,17896243106155,100.0,100.0,18.0,29.5,58.0,5.935,5.935
77,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,LF,FR,01,5.0,5.0,R03,15,1,102,A,T,449.0,O,P,707,LUVA SANRO SOFT VERDE MEDIA,,01 PAR,365.0,N,522,E,7896243106158,1.0,1.0,0.1,15.0,19.0,0.053,0.053
78,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,LF,FR,01,5.0,5.0,R03,15,1,102,A,T,449.0,O,P,707,LUVA SANRO SOFT VERDE MEDIA,,01 PAR,365.0,N,522,I,5002310,1.0,1.0,0.1,15.0,19.0,0.053,0.053
79,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,LF,FR,01,1.0,1.0,R04,18,1,101,A,T,480.0,O,P,409,FOSFORO FIAT LUX COZINHA CX C/ 240 FOSFOROS,FORTE,01 UN,1000.0,N,310,D,17896007947635,120.0,120.0,25.5,36.5,37.0,7.936,7.936
80,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,LF,FR,01,1.0,1.0,R04,18,1,101,A,T,480.0,O,P,409,FOSFORO FIAT LUX COZINHA CX C/ 240 FOSFOROS,FORTE,01 UN,1000.0,N,310,E,7896007941636,1.0,1.0,12.4,7.1,3.0,0.06,0.06
81,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,LF,FR,01,1.0,1.0,R04,18,1,101,A,T,480.0,O,P,409,FOSFORO FIAT LUX COZINHA CX C/ 240 FOSFOROS,FORTE,01 UN,1000.0,N,310,E,7896007943630,15.0,15.0,12.4,35.7,9.1,1.07,1.07
82,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,LF,FR,01,1.0,1.0,R04,18,1,101,A,T,480.0,O,P,409,FOSFORO FIAT LUX COZINHA CX C/ 240 FOSFOROS,FORTE,01 UN,1000.0,N,310,I,1486710,1.0,1.0,12.4,7.1,3.0,0.06,0.06
83,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FA,FR,01,10.0,10.0,R09,96,1,201,A,T,64.0,O,P,25663,MASSA PRONTA P/ TAPIOCA TUPA 500GR GOMA,TAPIOCA TUPA,500GR,60.0,N,24837,D,17898131410047,20.0,20.0,26.0,19.0,50.0,10.0,10.0
84,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FA,FR,01,10.0,10.0,R09,96,1,201,A,T,64.0,O,P,25663,MASSA PRONTA P/ TAPIOCA TUPA 500GR GOMA,TAPIOCA TUPA,500GR,60.0,N,24837,E,7898131410040,1.0,1.0,3.0,20.0,18.0,0.5,0.5
85,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FA,FR,01,12.0,12.0,R08,93,1,101,A,T,358.0,O,P,17334,BISCOITO SALT CRACKER AGUIA 360G,30,360GR,100.0,N,16433,D,17896105177057,20.0,20.0,28.8,23.2,42.5,3.6,3.6
86,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FA,FR,01,12.0,12.0,R08,93,1,101,A,T,358.0,O,P,17334,BISCOITO SALT CRACKER AGUIA 360G,30,360GR,100.0,N,16433,E,7896105177050,1.0,1.0,10.0,5.5,22.5,0.72,0.72
87,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FA,FR,01,5.0,5.0,R07,61,1,201,A,T,377.0,O,P,4415,CAFE PILAO VACUO 250GR TRADICIONAL,,250GR,365.0,N,865,D,17896089012634,20.0,20.0,16.5,19.0,41.0,5.514,5.514
88,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FA,FR,01,5.0,5.0,R07,61,1,201,A,T,377.0,O,P,4415,CAFE PILAO VACUO 250GR TRADICIONAL,,250GR,365.0,N,865,E,7896089012637,1.0,1.0,15.7,4.6,8.0,0.264,0.264
89,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FA,FR,01,5.0,5.0,R06,47,1,101,A,T,442.0,O,P,1599,CAFE MELITTA 500 GR EXTRA FORTE,793.1,500 GR,540.0,N,1158,D,17891021006931,20.0,20.0,19.0,35.0,45.0,11.186,11.186
90,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FA,FR,01,5.0,5.0,R06,47,1,101,A,T,442.0,O,P,1599,CAFE MELITTA 500 GR EXTRA FORTE,793.1,500 GR,540.0,N,1158,E,7891021006934,1.0,1.0,11.1,18.2,6.8,0.539,0.539
91,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FA,FR,01,5.0,5.0,R06,47,1,101,A,T,442.0,O,P,1599,CAFE MELITTA 500 GR EXTRA FORTE,793.1,500 GR,540.0,N,1158,I,6365014,1.0,1.0,11.1,18.2,6.8,0.539,0.539
92,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FA,FR,01,5.0,5.0,R08,6,1,101,A,T,999.0,O,P,1598,CAFE MELITTA 500 GR TRADICIONAL,590.1,500 GR,540.0,N,1158,D,17891021006122,20.0,20.0,19.0,35.0,45.0,11.186,11.186
93,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FA,FR,01,5.0,5.0,R08,6,1,101,A,T,999.0,O,P,1598,CAFE MELITTA 500 GR TRADICIONAL,590.1,500 GR,540.0,N,1158,E,7891021006125,1.0,1.0,11.1,18.2,6.8,0.539,0.539
94,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FA,FR,01,5.0,5.0,R08,6,1,101,A,T,999.0,O,P,1598,CAFE MELITTA 500 GR TRADICIONAL,590.1,500 GR,540.0,N,1158,I,1225114,1.0,1.0,11.1,18.2,6.8,0.539,0.539
95,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FA,FR,01,2.0,2.0,R08,38,1,101,A,T,2798.0,O,P,1266,AMIDO MILHO MAIZENA 200GR 15285,15285,200 GR,780.0,N,907,D,17894000010011,50.0,50.0,27.9,24.0,34.1,11.376,11.376
96,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FA,FR,01,2.0,2.0,R08,38,1,101,A,T,2798.0,O,P,1266,AMIDO MILHO MAIZENA 200GR 15285,15285,200 GR,780.0,N,907,E,7894000010014,1.0,1.0,13.6,4.7,6.8,0.218,0.218
97,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FA,FR,01,2.0,2.0,R08,38,1,101,A,T,2798.0,O,P,1266,AMIDO MILHO MAIZENA 200GR 15285,15285,200 GR,780.0,N,907,I,1078410,1.0,1.0,13.6,4.7,6.8,0.218,0.218
98,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FA,FR,01,4.0,4.0,R08,34,1,101,A,T,383.0,O,P,936,LEITE PO NINHO INST INTEGRAL 400GR,411422,400 GR,365.0,N,687,D,17891000014223,24.0,24.0,24.8,31.0,41.0,11.979,11.979
99,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FA,FR,01,4.0,4.0,R08,34,1,101,A,T,383.0,O,P,936,LEITE PO NINHO INST INTEGRAL 400GR,411422,400 GR,365.0,N,687,E,7891000142202,1.0,1.0,12.3,9.9,9.9,0.485,0.485
100,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FA,FR,01,4.0,4.0,R08,34,1,101,A,T,383.0,O,P,936,LEITE PO NINHO INST INTEGRAL 400GR,411422,400 GR,365.0,N,687,I,1993815,1.0,1.0,12.3,9.9,9.9,0.485,0.485
101,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FG,FR,01,5.0,5.0,R12,44,1,101,A,T,428.0,O,P,26323,OLEO CANOLA SALADA 900ML,135304,900 ML,270.0,N,25557,D,17891107111924,20.0,20.0,32.0,26.0,40.0,19.0,18.0
102,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FG,FR,01,5.0,5.0,R12,44,1,101,A,T,428.0,O,P,26323,OLEO CANOLA SALADA 900ML,135304,900 ML,270.0,N,25557,E,7891107111927,1.0,1.0,26.0,8.0,8.0,0.95,0.9
103,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FG,FR,01,5.0,5.0,R13,8,1,101,A,T,121.0,O,P,1453,OLEO GIRASSOL SALADA 900ML,111910,900 ML,270.0,N,1045,D,17891107111917,20.0,20.0,32.1,26.2,40.1,17.415,18.0
104,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FG,FR,01,5.0,5.0,R13,8,1,101,A,T,121.0,O,P,1453,OLEO GIRASSOL SALADA 900ML,111910,900 ML,270.0,N,1045,E,7891107111910,1.0,1.0,25.7,7.8,7.8,0.852,0.9
105,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FG,FR,01,5.0,5.0,R13,8,1,101,A,T,121.0,O,P,1453,OLEO GIRASSOL SALADA 900ML,111910,900 ML,270.0,N,1045,I,3706114,1.0,1.0,25.7,7.8,7.8,0.852,0.9
106,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FG,FR,01,3.0,3.0,R13,48,1,101,A,T,120.0,O,P,1385,VINHO CHI SANTA HELENA 750ML RVDO CABERNET SAUVIG,,750 ML,1000.0,N,997,D,17804300003231,12.0,12.0,30.0,24.5,32.5,14.011,9.0
107,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FG,FR,01,3.0,3.0,R13,48,1,101,A,T,120.0,O,P,1385,VINHO CHI SANTA HELENA 750ML RVDO CABERNET SAUVIG,,750 ML,1000.0,N,997,E,7804300003234,1.0,1.0,29.5,7.2,3.5,1.133,0.75
108,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FG,FR,01,10.0,10.0,R11,7,1,101,A,T,631.0,O,P,837,FUBA SINHA MIMOSO 1KG MEDIO,299,"1,0 KG",270.0,N,34342,D,17892300002996,20.0,20.0,19.0,34.0,46.0,20.28,20.0
109,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FG,FR,01,10.0,10.0,R11,7,1,101,A,T,631.0,O,P,837,FUBA SINHA MIMOSO 1KG MEDIO,299,"1,0 KG",270.0,N,34342,E,7892300002999,1.0,1.0,4.0,17.0,23.0,1.014,1.0
110,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FG,FR,01,10.0,10.0,R11,7,1,101,A,T,631.0,O,P,837,FUBA SINHA MIMOSO 1KG MEDIO,299,"1,0 KG",270.0,N,34342,I,1496016,1.0,1.0,4.0,17.0,23.0,1.014,1.0
111,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FG,FR,01,4.0,4.0,R13,12,1,101,A,T,216.0,O,P,343,VINHO BRA CAMPO LARGO 750ML TINTO SUAVE,1110213,750 ML,1000.0,N,281,E,7896931611346,1.0,1.0,30.0,7.5,7.5,1.244,0.75
112,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FG,FR,01,4.0,4.0,R13,12,1,101,A,T,216.0,O,P,343,VINHO BRA CAMPO LARGO 750ML TINTO SUAVE,1110213,750 ML,1000.0,N,281,E,7896931611407,12.0,12.0,31.0,33.0,25.0,15.215,9.0
113,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,70728,12,14,FG,FR,01,4.0,4.0,R13,12,1,101,A,T,216.0,O,P,343,VINHO BRA CAMPO LARGO 750ML TINTO SUAVE,1110213,750 ML,1000.0,N,281,I,1157612,1.0,1.0,30.0,7.5,7.5,1.244,0.75
114,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,2.0,2.0,R10,73,1,201,A,T,135.0,O,P,39830,COND CANELA CASCA 6CM TOSCANA 250G ,,250g,730.0,N,38725,D,17898962336677,20.0,20.0,22.0,30.0,36.0,5.0,5.0
115,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,2.0,2.0,R10,73,1,201,A,T,135.0,O,P,39830,COND CANELA CASCA 6CM TOSCANA 250G ,,250g,730.0,N,38725,E,7898962336670,1.0,1.0,16.0,15.0,15.5,0.255,0.25
116,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,2.0,2.0,R10,33,1,102,A,T,123.0,O,P,31529,COND CRAVO INDIA FLOR MONCHEF 250GR,282,250GR,365.0,N,30784,D,17898560920490,20.0,20.0,16.0,22.0,38.0,5.1,5.0
117,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,2.0,2.0,R10,33,1,102,A,T,123.0,O,P,31529,COND CRAVO INDIA FLOR MONCHEF 250GR,282,250GR,365.0,N,30784,E,7898560920493,1.0,1.0,1.5,18.0,26.0,0.255,0.25
118,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,6.0,6.0,R09,10,1,101,A,T,151.0,O,P,20896,DOCE FRUTA LUISALVENSE 400GR MORANGO C/ MACA,141791,400 GR,365.0,N,1237,D,17897144407051,12.0,12.0,17.0,22.0,30.0,5.18,4.8
119,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,6.0,6.0,R09,10,1,101,A,T,151.0,O,P,20896,DOCE FRUTA LUISALVENSE 400GR MORANGO C/ MACA,141791,400 GR,365.0,N,1237,E,7897144407054,1.0,1.0,8.5,10.3,10.5,0.418,0.4
120,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,6.0,6.0,R09,24,1,102,A,T,76.0,O,P,1682,DOCE FRUTA LUISALVENSE 400GR UVA C/ MACA,141793,400 GR,360.0,N,1237,B,322,12.0,12.0,17.0,22.0,30.0,5.18,4.8
121,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,6.0,6.0,R09,24,1,102,A,T,76.0,O,P,1682,DOCE FRUTA LUISALVENSE 400GR UVA C/ MACA,141793,400 GR,360.0,N,1237,D,17897144407044,12.0,12.0,17.0,22.0,30.0,5.18,4.8
122,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,6.0,6.0,R09,24,1,102,A,T,76.0,O,P,1682,DOCE FRUTA LUISALVENSE 400GR UVA C/ MACA,141793,400 GR,360.0,N,1237,E,7897144407047,1.0,1.0,8.5,10.3,10.5,0.418,0.4
123,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,6.0,6.0,R09,24,1,102,A,T,76.0,O,P,1682,DOCE FRUTA LUISALVENSE 400GR UVA C/ MACA,141793,400 GR,360.0,N,1237,I,1409512,1.0,1.0,8.5,10.3,10.5,0.418,0.4
124,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,6.0,6.0,R09,32,1,102,A,T,161.0,O,P,1680,DOCE FRUTA LUISALVENSE 400GR ABOBORA C/ COCO,141788,400 GR,365.0,N,1237,D,17897144403664,12.0,12.0,17.0,22.0,30.0,5.18,4.8
125,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,6.0,6.0,R09,32,1,102,A,T,161.0,O,P,1680,DOCE FRUTA LUISALVENSE 400GR ABOBORA C/ COCO,141788,400 GR,365.0,N,1237,E,7897144403667,1.0,1.0,8.5,10.3,10.5,0.418,0.4
126,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,1.0,1.0,R10,22,1,101,A,T,239.0,O,P,661,DA FILO CANELA MOIDA 30GR,,30 GR,730.0,N,480,B,44,12.0,12.0,5.0,16.0,23.0,0.528,0.528
127,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,1.0,1.0,R10,22,1,101,A,T,239.0,O,P,661,DA FILO CANELA MOIDA 30GR,,30 GR,730.0,N,480,E,7896707604015,1.0,1.0,5.0,8.0,5.0,0.048,0.048
128,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,1.0,1.0,R10,22,1,101,A,T,239.0,O,P,661,DA FILO CANELA MOIDA 30GR,,30 GR,730.0,N,480,I,1328516,1.0,1.0,5.0,8.0,5.0,0.048,0.048
129,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,6.0,6.0,R09,77,1,201,A,T,137.0,O,P,1679,DOCE FRUTA LUISALVENSE 400GR BANANA,141786,400 GR,365.0,N,1237,B,319,12.0,12.0,17.0,22.0,30.0,5.18,4.8
130,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,6.0,6.0,R09,77,1,201,A,T,137.0,O,P,1679,DOCE FRUTA LUISALVENSE 400GR BANANA,141786,400 GR,365.0,N,1237,D,17897144407068,12.0,12.0,17.0,22.0,30.0,5.18,4.8
131,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,6.0,6.0,R09,77,1,201,A,T,137.0,O,P,1679,DOCE FRUTA LUISALVENSE 400GR BANANA,141786,400 GR,365.0,N,1237,E,7090922203026,1.0,1.0,8.5,10.3,10.5,0.418,0.4
132,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,6.0,6.0,R09,77,1,201,A,T,137.0,O,P,1679,DOCE FRUTA LUISALVENSE 400GR BANANA,141786,400 GR,365.0,N,1237,E,7897144407061,1.0,1.0,8.5,10.3,10.5,0.418,0.4
133,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,6.0,6.0,R09,77,1,201,A,T,137.0,O,P,1679,DOCE FRUTA LUISALVENSE 400GR BANANA,141786,400 GR,365.0,N,1237,I,2368812,1.0,1.0,8.5,10.3,10.5,0.418,0.4
134,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,6.0,6.0,R09,104,1,201,A,T,44.0,O,P,1678,DOCE FRUTA LUISALVENSE 400GR ABACAXI,141787,500 GR,365.0,N,1237,B,318,12.0,12.0,17.0,22.0,30.0,5.18,4.8
135,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,6.0,6.0,R09,104,1,201,A,T,44.0,O,P,1678,DOCE FRUTA LUISALVENSE 400GR ABACAXI,141787,500 GR,365.0,N,1237,D,17897144407099,12.0,12.0,17.0,22.0,30.0,5.18,4.8
136,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,6.0,6.0,R09,104,1,201,A,T,44.0,O,P,1678,DOCE FRUTA LUISALVENSE 400GR ABACAXI,141787,500 GR,365.0,N,1237,E,7897144407092,1.0,1.0,8.5,10.3,10.5,0.418,0.4
137,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,35669,5,5,FA,FR,01,6.0,6.0,R09,104,1,201,A,T,44.0,O,P,1678,DOCE FRUTA LUISALVENSE 400GR ABACAXI,141787,500 GR,365.0,N,1237,I,3857212,1.0,1.0,8.5,10.3,10.5,0.418,0.4
138,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,66814,16,14,LF,FR,01,2.0,2.0,R01,109,1,102,A,T,30.0,O,P,30554,DETERGENTE LIMPOL MAQ LAVAR LOUCA 1KG PO,5040,1KG,365.0,N,29896,D,17891022856726,12.0,12.0,25.9,28.9,41.6,13.236,12.036
139,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,66814,16,14,LF,FR,01,2.0,2.0,R01,109,1,102,A,T,30.0,O,P,30554,DETERGENTE LIMPOL MAQ LAVAR LOUCA 1KG PO,5040,1KG,365.0,N,29896,E,7891022856729,1.0,1.0,24.5,7.0,13.2,1.103,1.003
140,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,66814,16,14,LF,FR,01,10.0,10.0,R02,46,1,101,A,T,500.0,O,P,556,SABAO PO GIRANDO SOL DIA DIA 1K SCH AZUL,606626,"1,0 KG",365.0,N,391,D,17896404606623,20.0,20.0,60.0,33.0,14.0,20.344,20.0
141,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,66814,16,14,LF,FR,01,10.0,10.0,R02,46,1,101,A,T,500.0,O,P,556,SABAO PO GIRANDO SOL DIA DIA 1K SCH AZUL,606626,"1,0 KG",365.0,N,391,E,7896404606626,1.0,1.0,23.0,19.5,5.0,1.012,1.0
142,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,66814,16,14,LF,FR,01,10.0,10.0,R02,46,1,101,A,T,500.0,O,P,556,SABAO PO GIRANDO SOL DIA DIA 1K SCH AZUL,606626,"1,0 KG",365.0,N,391,I,7361814,1.0,1.0,23.0,19.5,5.0,1.012,1.0
143,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,66814,16,14,FA,FR,01,4.0,4.0,R09,67,1,101,A,T,50.0,O,P,26483,ALMONDEGA BOV BORDON AO MOLHO 420GR,2554,420G,1095.0,N,25738,D,27896031221883,24.0,24.0,22.0,22.5,30.0,11.871,10.08
144,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,66814,16,14,FA,FR,01,4.0,4.0,R09,67,1,101,A,T,50.0,O,P,26483,ALMONDEGA BOV BORDON AO MOLHO 420GR,2554,420G,1095.0,N,25738,E,7896031221889,1.0,1.0,11.0,7.3,7.3,0.42,0.42
145,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,66814,16,14,FA,FR,01,6.0,6.0,R10,94,1,202,A,T,343.0,O,P,2185,TEMPERO SAZON 60GR MARROM/FEIJAO,,60 GR,365.0,N,1661,B,489,48.0,48.0,11.0,26.0,40.0,3.466,3.466
146,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,66814,16,14,FA,FR,01,6.0,6.0,R10,94,1,202,A,T,343.0,O,P,2185,TEMPERO SAZON 60GR MARROM/FEIJAO,,60 GR,365.0,N,1661,D,17891132019721,48.0,48.0,11.0,26.0,40.0,3.466,3.466
147,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,66814,16,14,FA,FR,01,6.0,6.0,R10,94,1,202,A,T,343.0,O,P,2185,TEMPERO SAZON 60GR MARROM/FEIJAO,,60 GR,365.0,N,1661,E,7891132019724,1.0,1.0,10.2,8.4,2.5,0.07,0.07
148,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,66814,16,14,FA,FR,01,6.0,6.0,R10,94,1,202,A,T,343.0,O,P,2185,TEMPERO SAZON 60GR MARROM/FEIJAO,,60 GR,365.0,N,1661,I,6403615,1.0,1.0,10.2,8.4,2.5,0.07,0.07
149,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,66814,16,14,FA,FR,01,3.0,3.0,R09,24,1,102,A,T,76.0,O,P,1682,DOCE FRUTA LUISALVENSE 400GR UVA C/ MACA,141793,400 GR,360.0,N,1237,B,322,12.0,12.0,17.0,22.0,30.0,5.18,4.8
150,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,66814,16,14,FA,FR,01,3.0,3.0,R09,24,1,102,A,T,76.0,O,P,1682,DOCE FRUTA LUISALVENSE 400GR UVA C/ MACA,141793,400 GR,360.0,N,1237,D,17897144407044,12.0,12.0,17.0,22.0,30.0,5.18,4.8
151,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,66814,16,14,FA,FR,01,3.0,3.0,R09,24,1,102,A,T,76.0,O,P,1682,DOCE FRUTA LUISALVENSE 400GR UVA C/ MACA,141793,400 GR,360.0,N,1237,E,7897144407047,1.0,1.0,8.5,10.3,10.5,0.418,0.4
152,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,66814,16,14,FA,FR,01,3.0,3.0,R09,24,1,102,A,T,76.0,O,P,1682,DOCE FRUTA LUISALVENSE 400GR UVA C/ MACA,141793,400 GR,360.0,N,1237,I,1409512,1.0,1.0,8.5,10.3,10.5,0.418,0.4
153,2019-05-28 22:47:07,1,173566,01,FPO,E,1897,4.40978229,A,65,S,0.0,66814,16,14,FA,FR,01,6.0,6.0,R09,5,1,103,A,T,248.0,O,P,170,AZEITONA VERDE S/CAR 120GR SCH V FERTIL,700442,120 GR,540.0,N,173,D,57896272004208,24.0,24.0,19.3,19.5,33.0,7.012,2.88
